ticker,award_date,company,same_day_award_count,transaction_amount_sum,transaction_amount_abs_sum,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_transactions_30d,prior_award_days_30d,pre_volatility_market_20d,relative_strength_spy_60d,relative_strength_spy_120d,prior_response_mean_20d,prior_response_count_60d,event_trading_day,peak_pct,peak_day,day90_pct,actual_winner_ge20,MTS_signal_score,predicted_buy,market_cap_before,log10_market_cap_before,MTS8_score,MTS11_score_old,old_buy,buy8,delta_score_8_minus_11,hit_7p5,hit_10,hit_15,hit_20
NOC,2025-10-16,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,1057792.0,1057792.0,309678442.89000005,49460445.921333335,35662536.0,291,20,1.4089350154731626,1.3194179484605106,7.021653055634026,1.8077940851141647,0,2025-10-16,23.519416192096298,85,19.54779794224373,1,0.6728216120208806,0,86179935216.82031,10.93540616328463,0.8047409731529784,0.6728216120208806,0,0,0.1319193611320978,1,1,1,1
NOC,2025-10-28,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,-193747.12,193747.12,309678442.89000005,42162374.38288462,32609635.774999995,119,18,1.3424501016490509,-7.861524314583046,0.3576039960586854,3.021889461438548,0,2025-10-28,30.006334228952912,84,24.41349232275678,1,0.8488035802101684,0,84070238060.56128,10.924642277204741,0.7668340947021055,0.8488035802101684,0,0,-0.08196948550806293,1,1,1,1
NOC,2025-11-10,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,29029.0,29029.0,309678442.89000005,36120689.98258065,22208214.315,60,19,1.1529551700796046,-9.413158762208653,3.553800859164369,2.1074485335640696,0,2025-11-10,37.41210407829178,75,21.663793883522043,1,1.173498812566612,0,80213390273.39984,10.904246872479135,0.8137713539674977,1.173498812566612,0,0,-0.35972745859911426,1,1,1,1
NOC,2025-11-12,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,231442.2,231442.2,309678442.89000005,35511035.639682546,19016151.38,67,20,0.9882532287179028,-11.449757175545994,1.2807971178240294,1.5849527673961734,0,2025-11-12,38.4969992008408,73,24.64585329895552,1,1.0559814224495794,0,79949596829.24939,10.902816278022545,0.8527309805761517,1.0559814224495794,0,0,-0.20325044187342767,1,1,1,1
NOC,2025-11-14,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,240000.0,240000.0,309678442.89000005,34765094.16384616,19016151.38,69,21,0.94646201079531,-12.215596232581106,4.065988332289706,1.3171868983829664,0,2025-11-14,38.63847677746956,71,22.569104543051168,1,1.112968528796335,0,78716658867.6336,10.89606665216434,0.8691247380359489,1.112968528796335,0,0,-0.24384379076038598,1,1,1,1
NOC,2025-11-28,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,4089028.2,4089028.2,309678442.89000005,35423111.05243243,20490378.265,103,21,0.7577856193052598,-6.866709324044362,2.307327031268212,0.0250538671566323,8,2025-11-28,35.186135160431874,62,18.589291074917423,1,0.7816985341261167,0,80261279986.63062,10.904506081471803,0.6401153678356667,0.7816985341261167,0,0,-0.14158316629044998,1,1,1,1
NOC,2025-12-01,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,-770888.7300000001,1352332.9300000002,309678442.89000005,35248853.218266666,21964605.15,97,19,1.1861225862707094,-11.090037130659226,-0.951787793066906,-0.0734938005502701,9,2025-12-01,41.24028205887602,61,25.294149545499288,1,0.7183140327487078,0,80988730634.92651,10.908424592168043,0.5838245891220873,0.7183140327487078,0,0,-0.1344894436266204,1,1,1,1
NOC,2025-12-02,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,5214651.85,5214651.85,309678442.89000005,34960320.761710525,22181482.32,105,20,1.1649267629742253,-10.95283292132506,-1.1074094224170263,-0.1533749113051376,10,2025-12-02,40.863288838676645,60,24.743287516407484,1,0.7412180367362304,0,77517216239.49377,10.88939816815088,0.5773615661880084,0.7412180367362304,0,0,-0.16385647054822206,1,1,1,1
NOC,2025-12-03,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,4200000.0,4200000.0,309678442.89000005,34617941.89467532,21964605.15,111,21,1.2007448860430858,-8.262790068093317,-1.7302947452628956,-0.2071355013455268,11,2025-12-03,39.24668247035474,59,23.032478624118813,1,0.7010606183310164,0,77724684744.90637,10.890558969199304,0.5167058104599825,0.7010606183310164,0,0,-0.18435480787103387,1,1,1,1
NOC,2025-12-05,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,793558.0,793558.0,309678442.89000005,35596326.75455696,22398359.49,123,21,1.1827321056849738,-10.003193132800414,-3.202235122747865,-0.3286882205716831,13,2025-12-05,40.350085920036726,57,21.57143540514948,1,0.678337209909719,0,78581545402.81262,10.895320565495311,0.551401776341574,0.678337209909719,0,0,-0.12693543356814507,1,1,1,1
NOC,2025-12-11,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,2702523.53,2702523.53,917068772.34,46985278.1473494,23383976.74,132,20,1.1643700205986036,-7.3988913667752065,-2.172762109753169,-0.55012666009986,16,2025-12-11,37.57585800547598,53,5.267856191791132,1,0.6750914034190831,0,78916903297.78748,10.897170035182926,0.6698540523490779,0.6750914034190831,0,0,-0.005237351070005225,1,1,1,1
NOC,2025-12-17,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,91461006.36,91461006.36,917068772.34,50769191.4764368,24100572.92,163,21,1.2732732826868065,-3.0722949610890398,5.6326812325748765,-0.5966373168272181,20,2025-12-17,36.56390229481734,49,1.7819002415792262,1,0.8024555411307577,0,80815362471.05225,10.90749392515862,0.5576162251898851,0.8024555411307577,0,0,-0.2448393159408726,1,1,1,1
NOC,2025-12-23,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,2897904.0,2897904.0,917068772.34,56373473.98626374,25503912.41,216,20,1.4861316276423795,-5.914034456035977,5.3211781908386815,-0.4512794737466541,25,2025-12-23,32.82760722153053,45,-3.3912007303762537,1,0.5810789940589166,0,83080448381.4303,10.919498831737105,0.5533025743941866,0.5810789940589166,0,0,-0.02777641966472999,1,1,1,1
NOC,2026-01-07,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,3620000.0,3620000.0,917068772.34,53162840.51787879,23383976.74,171,19,2.020379048613136,-12.990345070596533,0.6047943351548337,-0.0305581369790245,37,2026-01-07,33.529711078079494,36,-4.375748353967667,1,0.6677076844884524,0,86767951998.06238,10.938359346830197,0.6734915965849074,0.6677076844884524,0,0,0.005783912096455013,1,1,1,1
NOC,2026-01-08,NORTHROP GRUMMAN SYSTEMS CORP,2,10057073.0,10057073.0,917068772.34,52683929.6991,22891168.115,170,19,2.067655342077537,-8.451444520240813,4.235911488489474,0.103323949686753,38,2026-01-08,30.41519224685496,35,-5.529557048947254,1,0.6433507331259511,0,81993388570.15112,10.91377883502689,0.5738709065852885,0.6433507331259511,0,0,-0.06947982654066265,1,1,1,1
NOC,2026-01-12,NORTHROP GRUMMAN SYSTEMS CORPORATION,3,1085712.0,1085712.0,917068772.34,51921783.98607843,22181482.32,145,17,2.3000094485572267,-1.0500547258010418,1.339150488168439,0.2916927864859279,39,2026-01-12,22.43053115830673,33,-12.072306523369647,1,0.477116748911559,0,87934608403.58325,10.944159833897341,0.5217287257781847,0.477116748911559,0,0,0.04461197686662577,1,1,1,1
NOC,2026-01-22,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,1744739.0,1744739.0,917068772.34,49413949.27073394,18399051.63,95,18,2.380361585254465,9.126499352203757,7.575596135388562,1.4462655255080383,45,2026-01-22,14.921522760156217,26,-19.354780712017792,0,0.5781426850698443,0,94377431851.38635,10.974868155376644,0.5728935626104595,0.5781426850698443,0,0,-0.005249122459384803,1,1,0,0
NOC,2026-02-03,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,330397.2,330397.2,917068772.34,50841033.05205129,19016151.38,163,20,2.3103306958531213,22.008819659108102,14.448360900518797,2.421385700761966,52,2026-02-03,9.291031674338402,18,-21.34209306149795,0,0.5897423046801604,0,96484128565.13635,10.984455878696313,0.6658658958019702,0.5897423046801604,0,0,0.07612359112180977,1,0,0,0
NOC,2026-02-05,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,841124.0,841124.0,917068772.34,50034483.205798335,18579270.71,165,21,1.908278234486742,21.698631443694328,14.607288350698845,2.6191253880705214,54,2026-02-05,10.62165899349945,16,-20.257117326170537,0,0.5281178216895117,0,97696903363.85547,10.989880798383018,0.5909046277652286,0.5281178216895117,0,0,0.06278680607571685,1,1,0,0
NOC,2026-02-19,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,905694.97,905695.03,917068772.34,48666550.18929687,17783458.525,151,21,1.7078093697701149,25.199413336937248,20.159289145921043,3.581995461880748,64,2026-02-19,4.561159684656535,7,-30.35543160255197,0,0.6033470250096676,0,102665676712.07336,11.011425274113021,0.6642704494825991,0.6033470250096676,0,0,0.06092342447293142,0,0,0,0
NOC,2026-02-26,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,100000.0,100000.0,917068772.34,48649804.457014926,17240391.57,155,22,1.8116917373053296,23.96907582523677,16.71203222733999,3.763339965139873,69,2026-02-26,8.034891674516832,2,-22.98366692686352,0,0.6629836379449396,0,99984927992.65717,10.999934538170468,0.6428378601401966,0.6629836379449396,0,0,-0.020145777804743026,1,0,0,0
NOC,2026-03-05,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,1105190.0,1105190.0,917068772.34,49233262.63402878,18041186.52,126,22,2.1744163281347597,35.576611119723125,23.669982897066564,3.865723328546232,74,2026-03-05,2.178350844439936,1,-28.71291295410994,0,0.9019810760942938,0,107116662981.27838,11.029857034584694,0.9694912104231265,0.9019810760942938,0,0,0.06751013432883268,0,0,0,0
NOC,2026-03-12,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,-4682082.52,4882082.52,917068772.34,49632880.95625,18170593.26,144,22,2.140213045482501,31.657935783610903,28.113348415363397,4.09033830789815,78,2026-03-12,0.0,0,-28.345527205042043,0,0.8087779924492975,0,104180979845.3081,11.017788437752172,0.8641483521135843,0.8087779924492975,0,0,0.05537035966428683,0,0,0,0
NOC,2026-03-18,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,3758392.48,3758392.48,917068772.34,49905362.456824325,18349525.815,165,22,1.992831962723316,31.896055142819343,24.189008482298437,4.180576026559148,82,2026-03-18,0.0,0,-23.8953221319716,0,0.7710309076805936,0,102880819547.44727,11.012334415178866,0.8580549829182131,0.7710309076805936,0,0,0.08702407523761957,0,0,0,0
NOC,2026-03-19,NORTHROP GRUMMAN SYSTEMS CORPORATION,2,26242759.41,26242759.41,917068772.34,49798246.22369128,18399051.63,173,23,1.981462509126756,29.08595073637428,22.24041318116905,4.1943214946586425,83,2026-03-19,0.0,0,-24.749027049805218,0,0.817779445336865,0,102995917218.66742,11.012820009515398,0.7996805867050737,0.817779445336865,0,0,-0.01809885863179128,0,0,0,0
NOC,2026-03-20,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,3185000.0,3185000.0,917068772.34,49782778.097,18489161.17,181,23,1.953600748076011,26.33981137661139,21.21944838492892,4.201414600581159,84,2026-03-20,0.0,0,-24.011042398422124,0,0.667667442907093,0,101476920646.19879,11.006367279926767,0.7474021127840812,0.667667442907093,0,0,0.07973466987698818,0,0,0,0
NOC,2026-04-01,NORTHROP GRUMMAN SYSTEMS CORPORATION,1,64740.68,64740.68,1712567795.2,65284607.40829114,21744830.59,194,22,1.5202809819874223,18.843373002713527,12.1509332922868,3.791031364934061,92,2026-04-01,0.789094927459244,1,-17.041071248894426,0,0.6991733042530139,0,96942675197.28271,10.986515000195768,0.6633826615156803,0.6991733042530139,0,0,-0.03579064273733368,0,0,0,0
PLTR,2025-08-29,PALANTIR USG INC,1,8250000.0,8250000.0,8065829.05,3563310.986666667,2212535.665,9,6,3.4819262004588687,11.974310640779718,89.41586014344192,,0,2025-08-29,32.20597524066597,45,12.85814117363655,1,2.57694770254896,1,371793874378.6875,11.570302230122675,1.9318762778912342,2.57694770254896,1,1,-0.6450714246577258,1,1,1,1
PLTR,2025-09-11,PALANTIR USG INC,1,1579358.25,1579358.25,16478801.48,5991514.96,5839606.37,13,10,2.7820714896554044,6.789197513944911,71.08793843945668,,0,2025-09-11,26.05256261037812,37,0.5901686645783721,1,2.250345815169115,1,395563979295.97266,11.597216737158616,1.571163865310985,2.250345815169115,1,0,-0.6791819498581302,1,1,1,1
PLTR,2025-09-15,PALANTIR USG INC,1,1503925.19,1503925.19,16478801.48,5590409.804545455,3790247.2,13,10,2.9302570520173896,11.377104217281154,61.49584266817682,,0,2025-09-15,21.0092778175218,35,-0.9403659524657716,1,1.9863789006592716,0,406690223338.7031,11.609263732274055,1.6601105856310936,1.9863789006592716,0,0,-0.326268315028178,1,1,1,1
PLTR,2025-09-25,PALANTIR TECHNOLOGIES INC.,1,29898236.0,29898236.0,54650960.86000001,11290788.375,8157914.525,29,14,2.203220236167105,30.23135332629108,90.94455867592572,-0.2524144441515424,0,2025-09-25,15.66547472281683,27,-22.096919891695983,0,2.440300173783024,1,425977799322.9084,11.629386965575025,1.7472676893165504,2.440300173783024,1,0,-0.6930324844664737,1,1,1,0
PLTR,2025-09-29,PALANTIR USG INC,1,9497000.0,9497000.0,54650960.86000001,12246927.845,8157914.525,29,13,2.20175128543299,26.694669585108887,97.44083113226156,3.8477199581463584,0,2025-09-29,15.833608391361407,25,-24.018789314138512,0,2.240457768513929,1,422291658991.1371,11.62561250342373,1.4359484083512437,2.240457768513929,1,0,-0.8045093601626854,1,1,1,0
PLTR,2025-12-16,PALANTIR USG INC,1,17170701.0,17170701.0,226999481.7,17028519.384594597,6486000.0,12,9,2.3590866964149777,2.891222493678613,18.8983383938868,3.807976879871628,9,2025-12-16,3.419439770410282,6,-24.804264886401462,0,1.084752805257895,0,436764708938.5,11.640247539649838,1.1199923119110213,1.084752805257895,0,0,0.03523950665312636,0,0,0,0
PLTR,2025-12-19,PALANTIR USG INC,1,19968295.0,19968295.0,226999481.7,16405262.36025,5843000.0,17,12,2.464813469179944,4.230262884269265,37.15757262990604,3.807976879871628,11,2025-12-19,0.408518598710117,3,-25.49901557220221,0,1.2238578196481296,0,442580299422.1564,11.645992078270254,1.0239627680861174,1.2238578196481296,0,0,-0.19989505156201215,0,0,0,0
PLTR,2026-01-16,PALANTIR USG INC,1,6535.16,6535.16,226999481.7,16745215.673333332,6486000.0,12,7,2.6796625197205923,-9.151257784195645,-0.9291281818829996,4.61317441309252,22,2026-01-16,0.0,0,-16.15583135897023,0,1.120507282140444,0,422035089826.4691,11.62534856158835,1.1934703174105912,1.120507282140444,0,0,0.07296303527014714,0,0,0,0
PLTR,2026-03-30,PALANTIR USG INC,1,76113285.73,76113285.73,226999481.7,17136530.2668,6710729.29,23,16,2.980493571861316,-15.544220297788424,-18.016833019590763,0.7841985877562175,41,2026-03-30,25.05270133808095,90,25.05270133808095,1,1.2115865302952162,0,342153121376.608,11.534220506309396,1.1261194058522686,1.2115865302952162,0,0,-0.08546712444294768,1,1,1,1
PSN,2025-08-12,PARSONS GOVERNMENT SERVICES INC.,2,2431020.19,2431020.19,,,,0,0,1.421811484265363,8.063337602446488,17.459276644640862,,0,2025-08-12,11.598548345863202,40,-24.32196272915479,0,2.715849603823961,1,8377988974.090576,9.923139784469367,2.997230712715915,2.715849603823961,1,1,0.2813811088919538,1,1,0,0
PSN,2025-08-13,PARSONS GOVERNMENT SERVICES INC.,1,-1802316.63,1802316.63,2583178.19,2583178.19,2583178.19,3,1,1.4646632485974524,9.771516736480091,25.837707270541287,,0,2025-08-13,9.089801563965327,39,-25.00916040026312,0,2.2214908063566265,1,8544588168.136597,9.931691135445762,2.2235478910922497,2.2214908063566265,1,1,0.0020570847356231603,1,0,0,0
PSN,2025-08-19,PARSONS GOVERNMENT SERVICES INC.,1,400000.0,400000.0,22866272.63,6176114.98,2583178.19,14,5,1.4460094929829688,5.777901406742748,24.88439878676289,,0,2025-08-19,13.513852985667295,35,-20.467838214166967,0,1.3693842599902302,0,8480511931.091309,9.928422069489901,1.4995690884001722,1.3693842599902302,0,0,0.13018482840994205,1,1,0,0
PSN,2025-09-10,PARSONS GOVERNMENT SERVICES INC.,1,-273979.24,273979.24,22866272.63,4108095.838333333,1445364.26,44,18,1.870571679149516,-2.3727074404561237,7.170710336403598,,0,2025-09-10,19.43552483160684,20,-4.708405794380067,0,1.4179609582322408,0,7956153000.0,9.900703126189052,1.514028426063794,1.4179609582322408,0,0,0.09606746783155318,1,1,1,0
PSN,2025-09-23,PARSONS GOVERNMENT SERVICES INC.,1,216795.0,216795.0,27909513.96,5234193.762222223,2903091.02,55,19,2.9007050187409003,5.3929932121565365,15.632750272183586,-3.545804677074664,0,2025-09-23,11.43142889814419,11,-14.71359206245878,0,1.5942055752605973,0,8685542796.095352,9.938796964519776,1.55497911662995,1.5942055752605973,0,0,-0.03922645863064722,1,1,0,0
PSN,2025-09-25,PARSONS GOVERNMENT SERVICES INTERNATIONAL INC.,1,2321492.0,2321492.0,38125571.36,6304724.34275862,3084614.55,61,20,2.9154333292796037,2.686859227005666,7.170788839287724,-1.578111799285609,0,2025-09-25,12.032627772260753,9,-14.040144592826763,0,1.3276426631037,0,8615058473.904648,9.935258229527278,1.3470218078131082,1.3276426631037,0,0,0.01937914470940827,1,1,0,0
PSN,2025-12-22,PARSONS GOVERNMENT SERVICES INC.,1,1200000.0,1200000.0,108790458.0,10895636.454482757,3166608.4800000004,28,15,5.181080543171075,-27.46288013796122,-26.893603133254995,3.1105710913904496,21,2025-12-22,16.985693258815537,21,-19.54318492685868,0,1.404190129621326,0,6555005706.368122,9.816573074095228,1.489463782212617,1.404190129621326,0,0,0.08527365259129116,1,1,1,0
PSN,2026-01-28,PARSONS GOVERNMENT SERVICES INC.,1,150000.0,150000.0,108790458.0,9850246.478767123,3084614.55,31,13,2.1898127819090307,-16.16664500106758,-16.074806403704876,1.1584382210903452,36,2026-01-28,0.0,0,-19.35573480773255,0,0.8573858854622074,0,7626148148.440704,9.882305237788602,1.1553692371199955,0.8573858854622074,0,0,0.2979833516577881,0,0,0,0
PSN,2026-02-19,PARSONS GOVERNMENT SERVICES INC.,1,1427848.97,1427848.97,108790458.0,10045883.44845238,2918040.555,39,16,3.856889498154048,-24.80382557650985,-24.39679976983411,1.6730608164328813,38,2026-02-19,2.9273476357382533,7,-20.53693440444956,0,0.970884426565493,0,6804903296.563568,9.832821957890973,1.113454370340365,0.970884426565493,0,0,0.14256994377487198,0,0,0,0
PSN,2026-02-26,PARSONS GOVERNMENT SERVICES INC.,1,2241368.28,2241368.28,108790458.0,9739893.799772726,2963138.475,40,16,3.84208825159553,-22.856282313344774,-17.069624782966496,1.0976971925304055,41,2026-02-26,2.337510343577032,2,-14.598095078988573,0,0.9371502240830092,0,6940925872.4377365,9.841417406257545,1.0671332010371075,0.9371502240830092,0,0,0.12998297695409833,0,0,0,0
PSN,2026-03-26,PARSONS GOVERNMENT SERVICES INTERNATIONAL INC.,1,-295800.0,295800.0,108790458.0,9114962.244,2932990.09,50,19,3.062505785615948,-8.53495314372198,-35.60009739307539,-1.12480704538492,56,2026-03-26,15.684446130063543,82,-13.968664701549738,0,0.9198176031558366,0,5761498960.968658,9.7605354879,1.0077341128824666,0.9198176031558366,0,0,0.08791650972663001,1,1,1,0
PSN,2026-03-30,PARSONS GOVERNMENT SERVICES INC.,1,110000.0,110000.0,108790458.0,9470739.564485982,2993286.86,44,17,2.931679751200434,-8.445988050624841,-35.525668077682695,-1.3865886560705798,58,2026-03-30,18.80865709063899,80,-7.527294338422175,0,0.9527408037224114,0,5619173475.344757,9.749672439858207,1.0616734359864308,0.9527408037224114,0,0,0.10893263226401939,1,1,1,0
RKLB,2025-09-18,ROCKET LAB USA INC,1,5740000.0,5740000.0,615000.0,615000.0,615000.0,0,0,5.669652458493597,31.86084070489225,139.0051668050313,,0,2025-09-18,104.11191697511164,83,87.72784892311209,1,4.382342344184892,1,23268829659.358444,10.36677454034455,3.3090854684967352,4.382342344184892,1,1,-1.0732568756881564,1,1,1,1
SATL,2025-09-26,SATELLITE SERVICES INC,1,787848.0,787848.0,8753782.24,2564225.234,1108956.85,11,8,3.7722733495866008,-12.189458879387027,-32.471916315135886,3.401151163038552,0,2025-09-26,63.93442529752578,83,1.0432216283668971,1,1.6514137185873767,0,391658468.41184235,8.592907521264872,2.0303066756457286,1.6514137185873767,0,1,0.3788929570583519,1,1,1,1
SATL,2025-10-02,IRIDIUM SATELLITE LLC,1,3183413.15,3183413.15,8753782.24,2369467.7783333333,1108956.85,12,9,3.779064912837552,-5.49889633460936,-35.44724081239479,-0.1727120686849141,0,2025-10-02,56.695157120900696,79,-8.262107197748236,1,1.7632468164338158,0,350486824.299963,8.544671696364375,2.1439046240831656,1.7632468164338158,0,1,0.38065780764934987,1,1,1,1
SATL,2025-11-18,CONNECTA SATELLITE SOLUTIONS LLC,1,-33836.78,33836.78,8753782.24,2223526.3446666664,1272673.96,2,2,4.5648448367657055,-65.35270515179694,-76.1466261079038,-13.177144161969888,0,2025-11-18,372.0588241739256,87,300.0,1,2.8550897955957857,1,188299343.5121268,8.274848805892619,3.457513082753993,2.8550897955957857,1,1,0.6024232871582074,1,1,1,1
SPIR,2025-08-15,"CORESPHERE, LLC",1,1405055.04,1405055.04,,,,0,0,5.188661511440023,-30.723854764967463,-26.607204949563943,,0,2025-08-15,54.22613304312043,37,-5.378702410367431,1,3.1177668207874265,1,319468467.7016258,8.504427998710401,3.7232429780027347,3.1177668207874265,1,1,0.6054761572153082,1,1,1,1
SPIR,2025-09-24,"ANASPHERE, INC",1,3458993.0,3458993.0,1405055.04,467425.445,375204.19,3,3,3.3496415324965256,-9.145456091941572,26.417357234659494,8.013178083663108,0,2025-09-24,20.29109438044159,10,-1.9691822765511733,1,2.367330644938374,1,372919908.0,8.571615568407603,2.5494514863154913,2.367330644938374,1,1,0.18212084137711715,1,1,1,1
TXT,2025-08-12,BELL TEXTRON INC,1,-267829.7,267829.7,,,,0,0,1.858422357836456,-5.798746958717115,2.7579907213423285,,0,2025-08-12,12.046927398418616,90,12.046927398418616,0,2.6846573740769664,1,13812631241.913574,10.140276417535471,2.8607069858962193,2.6846573740769664,1,1,0.17604961181925294,1,1,0,0
TXT,2025-09-04,TEXTRON SYSTEMS CORP,1,1334110.5,1334110.5,103000000.0,9554427.91,2119485.01,22,12,1.3783058138639304,-3.0234709456707245,-5.386566352152133,,0,2025-09-04,15.42411393332106,88,15.01815887418736,0,1.2359309460972745,0,14190083696.167969,10.151984957027361,1.4718582631200021,1.2359309460972745,0,0,0.23592731702272762,1,1,1,0
TXT,2025-09-08,TEXTRON AVIATION INC,1,779832.33,779832.33,103000000.0,9117216.03,2119485.01,26,14,1.3947323538291048,-0.4506719892662936,-4.1748780339047045,,0,2025-09-08,13.86826606388396,89,13.130671276876347,0,1.220557058557301,0,14501660995.756348,10.161417748440362,1.4446543932315248,1.220557058557301,0,0,0.22409733467422388,1,1,0,0
TXT,2025-09-29,BELL TEXTRON INC,2,22671326.51,22671326.51,182085388.54,14875921.622692307,2423797.255,39,16,1.1940802803155397,-4.211474492782696,5.281772804960006,3.747471710913763,0,2025-09-29,14.652126538689348,78,13.604654406061623,0,1.3101410788171757,0,14868510767.30587,10.172267471687366,1.4479282059398078,1.3101410788171757,0,0,0.13778712712263208,1,1,0,0
TXT,2025-10-01,BELL TEXTRON INC,1,847834.0,847834.0,182085388.54,15858531.654285714,2698859.26,54,18,1.176446582920302,-4.26613844324728,5.120890347752205,3.098937548213324,0,2025-10-01,13.064393397407969,76,12.536173133966225,0,1.1982337312401043,0,15046599136.834602,10.177438350892755,1.4194827954949518,1.1982337312401043,0,0,0.22124906425484747,1,1,0,0
TXT,2025-10-14,BELL TEXTRON INC,2,1098047.88,1098047.88,182085388.54,14303235.223636365,2520968.0,42,15,1.4774806087557464,-6.757599914853518,2.1378757767465366,4.418175044679735,0,2025-10-14,20.335722470688133,88,18.210117575599803,1,1.192134151398685,0,14556856800.42984,10.163067609757544,1.395514762541105,1.192134151398685,0,0,0.20338061114242012,1,1,1,1
TXT,2025-12-05,TEXTRON SYSTEMS CORPORATION,1,1170000.0,1170000.0,300138643.0,17537660.316037733,1879773.0,16,10,1.0037615543421556,-3.035603235145912,-6.33413845871058,0.8473740594042641,9,2025-12-05,20.75381925938988,51,9.801280249570654,1,1.378885018678753,0,14806179973.930664,10.170443024068872,1.6787741703305485,1.378885018678753,0,0,0.29988915165179564,1,1,1,1
TXT,2025-12-10,BELL TEXTRON INC,1,1496564.94,1496564.94,300138643.0,18956822.181454543,2014257.9,20,11,0.9955592263260318,-2.464438917005252,-5.443661578434078,0.9940794167394692,11,2025-12-10,18.44089681348371,48,5.170575635579011,0,1.305788544521227,0,14941528004.915543,10.174395013153411,1.5906248713277744,1.305788544521227,0,0,0.28483632680654747,1,1,1,0
TXT,2025-12-30,TEXTRON SYSTEMS CORPORATION,1,-12148.0,12148.0,587993428.5,27333124.28936508,2244928.43,24,11,1.1177814340382517,-1.2241748129770968,-6.709185279024577,2.094348422380166,22,2025-12-30,14.070641702451203,35,3.7808949446599622,0,1.402460299829868,0,15807109593.929787,10.198852464355522,1.5245727718192865,1.402460299829868,0,0,0.12211247198941844,1,1,0,0
TXT,2026-01-29,TEXTRON SYSTEMS CORPORATION,2,1588775.0,1588775.0,587993428.5,22083946.88645569,1879773.0,20,16,2.392571069799825,6.642576320494741,3.1429673713194948,3.10496731782935,37,2026-01-29,14.746067039563538,15,6.251870256783265,0,1.029021196989902,0,15459759368.35453,10.189202729827512,1.2657567452731582,1.029021196989902,0,0,0.23673554828325627,1,1,0,0
TXT,2026-02-04,BELL TEXTRON INC,1,1413862.5,1413862.5,587993428.5,22325942.278,1947015.45,23,15,2.383597491157551,10.16061108398296,4.56879069999654,3.01608170712349,40,2026-02-04,11.065793737509487,11,3.373189665238452,0,0.9950708045838556,0,15787515060.302925,10.198313777853384,1.220483686652474,0.9950708045838556,0,0,0.22541288206861843,1,1,0,0
TXT,2026-02-25,TEXTRON AVIATION DEFENSE LLC,1,1272415.0,1272415.0,587993428.5,20609744.50574713,1879773.0,19,10,2.363672831696018,14.121284992807071,13.019099313170932,3.131629234365028,48,2026-02-25,4.18046985276741,3,-5.194984286008541,0,1.1154211326537733,0,17232894258.22844,10.236358223171703,1.2711157823006425,1.1154211326537733,0,0,0.1556946496468692,0,0,0,0
TXT,2026-02-27,TEXTRON SYSTEMS CORPORATION,1,1427107.6,1427107.6,587993428.5,20407276.36034091,1947015.45,19,10,1.4524112308713182,19.19378052339433,14.579767260439992,3.1550620688658677,49,2026-02-27,2.057777877500944,1,-8.292892584491518,0,1.2500866990107151,0,17170223578.440956,10.234775950271633,1.4577721631601923,1.2500866990107151,0,0,0.2076854641494772,0,0,0,0
WWD,2025-09-15,WOODWARD HRT INC,1,1998000.0,1998000.0,5812499.8,1581111.7933333332,1096094.28,8,6,0.9386769111017674,-10.46403472994002,9.704808142189105,,0,2025-09-15,40.221377781542685,85,36.473790246446505,1,1.8607861416017115,0,14242298244.128418,10.153580075972682,1.9178587150800346,1.8607861416017115,0,1,0.05707257347832306,1,1,1,1
WWD,2025-10-14,WOODWARD HRT INC,1,27270.0,27270.0,5812499.8,1310125.036,1096094.28,4,4,1.4460521325111595,-5.030896229509851,22.524356726455988,2.565936386435585,0,2025-10-14,54.895090688890406,90,54.895090688890406,1,1.897864843205903,0,15159619148.864044,10.180688290766719,1.8739636316765633,1.897864843205903,0,0,-0.023901211529339772,1,1,1,1
